query,seq1,seq2,seq3,seq4,seq5,seq6,seq7,seq8,seq9,seq10,seq11,seq12,seq13,seq14,seq15,seq16,seq17,seq18,seq19,seq20,seq21,seq22,seq23,seq24,seq25,seq26,seq27,seq28,seq29,seq30,seq31,seq32,seq33,seq34,seq35,seq36,seq37,seq38,seq39,seq40,seq41,seq42,seq43,seq44,seq45,seq46,seq47,seq48,seq49,seq50,seq51,seq52,seq53,seq54,seq55,seq56,seq57,seq58,seq59,seq60,seq61,seq62,seq63,seq64,seq65,seq66,seq67,seq68,seq69,seq70,seq71,seq72,seq73,seq74,seq75,seq76,seq77,seq78,seq79,seq80,seq81,seq82,seq83,seq84,seq85,seq86,seq87,seq88,seq89,seq90,seq91,seq92,seq93,seq94,seq95,seq96,seq97,seq98,seq99,seq100,seq101,seq102,seq103,seq104,seq105,seq106,seq107,seq108,seq109,seq110,seq111,seq112,seq113,seq114,seq115,seq116,seq117,seq118,seq119,seq120,seq121,seq122,seq123,seq124,seq125,seq126,seq127,seq128,seq129,seq130,seq131,seq132,seq133,seq134,seq135,seq136,seq137,seq138,seq139,seq140,seq141,seq142,seq143,seq144,seq145,seq146,seq147,seq148,seq149,seq150,seq151,seq152,seq153,seq154,seq155,seq156,seq157,seq158,seq159,seq160,seq161,seq162,seq163,seq164,seq165,seq166,seq167,seq168,seq169,seq170,seq171,seq172,seq173,seq174,seq175,seq176,seq177,seq178,seq179,seq180,seq181,seq182,seq183,seq184,seq185,seq186,seq187,seq188,seq189,seq190,seq191,seq192,seq193,seq194,seq195,seq196,seq197,seq198,seq199,seq200
seq59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.3,48.4,59.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seq60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,34.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0,0.0,31.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seq61,48.7,0.0,0.0,0.0,0.0,0.0,24.6,26.3,0.0,29.0,27.4,27.5,32.8,0.0,0.0,30.4,0.0,0.0,27.9,27.9,24.4,0.0,25.4,23.7,0.0,27.7,24.4,23.9,0.0,41.8,0.0,30.3,0.0,29.0,28.4,25.3,29.4,0.0,0.0,0.0,28.1,0.0,0.0,0.0,0.0,0.0,25.2,0.0,0.0,24.2,0.0,26.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,22.9,0.0,0.0,0.0,34.7,29.0,24.4,26.7,28.2,0.0,28.0,23.6,0.0,0.0,0.0,28.1,0.0,22.7,0.0,0.0,30.7,0.0,0.0,37.5,0.0,0.0,29.5,27.4,0.0,0.0,0.0,0.0,0.0,0.0,25.8,25.8,24.5,24.5,0.0,27.2,0.0,0.0,0.0,0.0,0.0,0.0,28.6,0.0,0.0,25.1,0.0,22.8,0.0,0.0,0.0,26.6,32.2,30.7,0.0,28.2,0.0,0.0,0.0,25.9,22.5,0.0,0.0,21.5,22.3,33.7,0.0,25.2,25.2,25.2,0.0,0.0,0.0,0.0,22.7,0.0,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,25.8,0.0,0.0,33.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,28.2,24.2,0.0,29.1,25.0,0.0,0.0,27.8,0.0,0.0,27.8,31.7,27.7,27.7,23.8,27.9,27.8
seq62,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,32.1,0.0,31.6,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7,0.0,0.0,0.0,0.0,25.0,26.7,0.0,0.0,0.0,0.0,0.0,0.0,20.9,0.0,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,0.0,0.0,0.0,26.0,0.0,28.4,0.0,27.4,0.0,0.0,0.0,0.0,0.0,27.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,35.1,0.0,0.0,0.0,0.0,0.0,0.0,33.6,33.6,0.0,25.5,30.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,25.3,26.6,0.0,29.3,0.0,0.0,0.0,0.0,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9,0.0,0.0,0.0,32.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.4,30.4,0.0,0.0,0.0,0.0,24.2,24.2,24.2,24.2,24.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,26.0,0.0,0.0,0.0,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0
seq63,27.1,0.0,0.0,0.0,0.0,25.6,49.4,28.1,27.0,0.0,29.1,44.4,0.0,19.6,0.0,0.0,0.0,0.0,37.3,37.3,29.7,0.0,0.0,32.8,0.0,25.3,27.0,27.7,0.0,33.3,0.0,0.0,31.7,0.0,0.0,0.0,0.0,0.0,19.7,31.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,0.0,0.0,0.0,29.5,0.0,0.0,0.0,38.9,0.0,0.0,22.9,0.0,100.0,0.0,30.1,0.0,25.7,25.1,32.7,28.3,30.0,0.0,36.7,32.8,23.8,0.0,0.0,28.0,0.0,27.8,0.0,0.0,33.8,0.0,0.0,36.7,0.0,0.0,0.0,26.1,0.0,0.0,0.0,0.0,0.0,0.0,25.4,25.4,39.0,39.0,0.0,38.0,0.0,0.0,46.1,46.1,0.0,29.8,25.5,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,38.2,35.2,0.0,38.2,0.0,0.0,0.0,23.0,23.0,0.0,37.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.4,30.4,0.0,0.0,22.8,28.6,23.9,23.9,23.9,23.9,23.9,23.9,37.1,0.0,0.0,0.0,40.5,37.8,0.0,0.0,33.9,0.0,24.4,24.4,24.4,24.4,24.4,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8,0.0,0.0,36.7,0.0,0.0,29.2,0.0,0.0,0.0,0.0,21.2,0.0,0.0,31.6,0.0,0.0,37.1,0.0,0.0,0.0,0.0,35.8,44.1
seq64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seq65,0.0,0.0,0.0,0.0,0.0,0.0,26.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,31.1,31.1,0.0,0.0,28.5,0.0,0.0,0.0,29.7,30.6,0.0,32.4,0.0,0.0,0.0,21.7,21.7,0.0,22.6,0.0,0.0,91.8,28.8,0.0,0.0,0.0,0.0,0.0,0.0,27.1,0.0,0.0,0.0,0.0,0.0,88.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.3,0.0,0.0,0.0,0.0,0.0,0.0,36.3,30.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.6,0.0,0.0,0.0,0.0,0.0,0.0,30.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.1,0.0
seq66,0.0,45.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,72.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seq67,39.7,0.0,0.0,0.0,0.0,0.0,28.2,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.2,0.0,33.3,28.9,28.9,29.1,0.0,0.0,31.7,0.0,34.2,26.6,26.1,0.0,0.0,0.0,0.0,35.0,28.1,27.4,33.8,32.3,28.1,30.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.7,0.0,0.0,23.2,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.2,0.0,25.7,0.0,0.0,0.0,100.0,26.6,29.0,35.7,38.0,0.0,33.8,35.7,0.0,0.0,0.0,35.7,0.0,25.8,0.0,0.0,38.2,0.0,0.0,30.3,0.0,0.0,29.3,26.4,0.0,0.0,0.0,0.0,0.0,0.0,25.8,24.8,30.4,30.4,0.0,0.0,0.0,0.0,30.9,30.9,0.0,0.0,0.0,0.0,0.0,35.7,0.0,29.3,0.0,0.0,0.0,27.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.8,28.7,0.0,27.7,28.7,26.1,32.1,0.0,29.4,29.4,29.4,0.0,0.0,0.0,0.0,32.3,0.0,0.0,27.9,26.2,0.0,0.0,0.0,0.0,0.0,0.0,30.8,0.0,0.0,0.0,28.1,27.4,28.0,0.0,0.0,0.0,30.3,30.3,30.3,30.3,30.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,0.0,28.2,0.0,0.0,0.0,35.2,29.3,40.4,30.4,26.9,0.0,0.0,31.6,0.0,27.7,29.6,33.9,23.3,23.3,0.0,28.9,0.0
seq68,38.7,0.0,0.0,0.0,0.0,32.2,25.9,22.8,26.7,0.0,24.1,44.0,47.9,22.4,0.0,31.9,0.0,0.0,0.0,0.0,25.2,0.0,0.0,38.8,0.0,42.1,26.4,27.6,0.0,0.0,0.0,31.3,22.7,21.6,29.5,0.0,0.0,0.0,26.4,0.0,32.3,0.0,0.0,0.0,0.0,0.0,32.9,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,0.0,0.0,0.0,0.0,0.0,26.4,100.0,30.0,37.5,40.2,0.0,0.0,29.4,25.5,0.0,29.2,31.5,0.0,30.3,0.0,0.0,46.4,0.0,0.0,46.5,0.0,0.0,30.5,36.5,0.0,0.0,0.0,0.0,0.0,0.0,40.2,38.4,22.8,22.8,0.0,0.0,0.0,0.0,23.8,23.8,0.0,0.0,36.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9,44.2,42.6,0.0,44.2,0.0,0.0,0.0,0.0,35.5,0.0,0.0,35.0,32.2,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,29.4,0.0,0.0,50.0,41.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8,0.0,42.4,0.0,29.1,29.1,29.1,29.1,29.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.9,0.0,0.0,32.2,0.0,0.0,25.3,34.0,28.9,0.0,27.0,25.5,0.0,35.9,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.5
seq69,41.6,0.0,0.0,0.0,0.0,30.8,35.7,27.6,30.8,28.8,30.0,0.0,33.9,25.2,0.0,25.3,0.0,0.0,31.7,31.7,22.2,0.0,25.8,35.7,0.0,29.2,0.0,0.0,0.0,29.6,0.0,0.0,28.2,0.0,0.0,26.8,26.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,20.9,0.0,0.0,0.0,23.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,28.5,31.6,0.0,0.0,0.0,29.0,30.9,100.0,34.7,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,28.1,0.0,0.0,35.7,0.0,0.0,38.3,0.0,0.0,31.1,23.1,0.0,0.0,0.0,0.0,0.0,0.0,30.8,28.8,35.6,35.6,0.0,33.3,0.0,0.0,33.7,33.7,0.0,24.4,26.9,0.0,21.7,0.0,28.1,27.9,0.0,0.0,0.0,26.0,37.3,37.3,0.0,33.3,0.0,0.0,0.0,0.0,23.4,0.0,35.3,22.9,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,0.0,0.0,30.9,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.6,33.1,0.0,0.0,0.0,0.0,24.3,24.3,24.3,24.3,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.6,0.0,0.0,31.0,0.0,0.0,26.8,25.3,29.0,27.7,0.0,42.5,0.0,0.0,25.3,0.0,0.0,32.1,25.6,0.0,0.0,0.0,33.0,34.3
seq70,76.8,0.0,0.0,0.0,0.0,29.1,39.5,0.0,31.9,0.0,52.8,30.5,0.0,41.4,0.0,36.3,28.1,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,30.5,0.0,0.0,30.3,31.3,31.3,33.7,35.8,0.0,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,0.0,28.3,0.0,0.0,0.0,33.6,40.2,0.0,100.0,54.1,0.0,0.0,34.9,32.5,0.0,0.0,53.0,37.1,0.0,0.0,0.0,42.8,0.0,0.0,33.9,0.0,0.0,34.6,43.5,0.0,0.0,0.0,0.0,0.0,0.0,36.1,36.1,33.3,33.3,0.0,0.0,0.0,0.0,40.3,40.3,0.0,0.0,44.3,0.0,0.0,46.6,0.0,36.9,0.0,0.0,0.0,47.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,37.3,36.4,0.0,0.0,32.2,32.2,32.2,38.7,0.0,0.0,33.7,0.0,0.0,0.0,33.7,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8,0.0,44.8,44.8,44.8,44.8,44.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,33.8,0.0,0.0,36.5,0.0,37.5,0.0,25.8,40.4,0.0,0.0,0.0,0.0,0.0,36.8,0.0,36.0,36.0,0.0,0.0,0.0
seq71,76.3,0.0,0.0,0.0,0.0,28.9,29.6,0.0,27.7,0.0,67.2,30.3,0.0,26.3,0.0,29.4,0.0,0.0,0.0,0.0,31.1,0.0,26.6,34.7,0.0,0.0,29.7,30.4,0.0,30.5,0.0,0.0,31.8,29.1,29.1,28.9,28.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,0.0,0.0,26.5,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,0.0,30.0,0.0,0.0,0.0,38.0,24.7,28.5,53.8,100.0,0.0,0.0,36.5,24.5,0.0,0.0,67.4,0.0,0.0,0.0,0.0,44.4,0.0,0.0,33.8,0.0,0.0,0.0,29.4,0.0,0.0,0.0,0.0,0.0,0.0,25.8,25.4,25.8,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.1,0.0,0.0,49.7,0.0,0.0,0.0,0.0,0.0,34.3,39.6,39.6,0.0,38.0,0.0,0.0,0.0,0.0,27.7,0.0,23.8,27.0,28.7,39.6,0.0,26.5,26.5,26.5,23.7,0.0,0.0,0.0,0.0,0.0,0.0,26.7,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,25.8,0.0,0.0,0.0,0.0,0.0,48.4,0.0,22.6,22.6,22.6,22.6,22.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.8,0.0,0.0,0.0,0.0,0.0,27.3,0.0,27.3,0.0,0.0,23.3,38.9,0.0,30.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seq72,0.0,42.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.7,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seq73,0.0,0.0,0.0,0.0,0.0,29.1,39.4,29.8,0.0,27.2,0.0,33.3,33.3,28.3,0.0,29.3,0.0,0.0,78.4,78.4,26.2,0.0,0.0,37.5,0.0,28.0,30.4,30.1,0.0,35.5,0.0,0.0,35.8,29.9,30.4,0.0,30.7,0.0,0.0,0.0,26.4,0.0,0.0,0.0,0.0,0.0,25.9,0.0,0.0,23.4,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,25.3,36.0,0.0,0.0,0.0,33.8,22.3,32.1,0.0,0.0,0.0,100.0,0.0,27.2,0.0,0.0,0.0,0.0,29.2,0.0,0.0,33.7,0.0,0.0,39.7,0.0,0.0,0.0,28.6,0.0,0.0,0.0,0.0,0.0,0.0,25.1,25.1,36.0,36.0,0.0,55.6,0.0,0.0,38.7,38.7,0.0,28.1,27.8,0.0,0.0,26.3,32.0,0.0,0.0,0.0,0.0,0.0,42.6,44.1,0.0,33.6,0.0,0.0,0.0,21.2,0.0,0.0,37.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,0.0,0.0,25.3,32.8,0.0,0.0,0.0,0.0,0.0,0.0,29.5,0.0,0.0,0.0,57.3,57.8,0.0,0.0,0.0,0.0,25.7,25.7,25.7,25.7,25.7,0.0,0.0,0.0,0.0,42.8,42.8,42.8,42.8,0.0,0.0,45.0,0.0,0.0,36.0,0.0,0.0,30.5,28.3,0.0,26.7,26.5,21.6,0.0,0.0,33.3,0.0,0.0,62.9,23.6,0.0,0.0,0.0,76.6,41.1
seq74,36.5,0.0,0.0,0.0,0.0,0.0,29.1,0.0,29.8,0.0,0.0,0.0,37.3,31.4,0.0,29.6,24.2,0.0,0.0,0.0,0.0,0.0,25.0,33.7,0.0,31.2,26.9,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7,0.0,28.2,32.8,0.0,0.0,0.0,0.0,0.0,0.0,24.5,0.0,0.0,24.7,0.0,28.9,0.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,21.4,0.0,32.8,0.0,31.5,0.0,0.0,26.3,26.2,34.9,34.5,0.0,0.0,100.0,0.0,0.0,0.0,36.5,0.0,41.4,0.0,0.0,0.0,0.0,0.0,37.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7,27.1,27.1,27.1,0.0,0.0,0.0,0.0,28.5,28.5,0.0,0.0,36.5,0.0,22.4,33.3,0.0,37.1,0.0,0.0,0.0,23.9,34.7,34.7,0.0,31.8,0.0,0.0,25.7,25.9,40.2,0.0,29.8,39.7,38.7,0.0,0.0,25.2,25.2,25.2,0.0,0.0,0.0,0.0,28.5,0.0,0.0,23.8,27.1,24.8,24.8,24.8,24.8,24.8,24.8,0.0,25.4,25.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,0.0,0.0,31.1,0.0,0.0,35.9,32.0,0.0,32.2,0.0,0.0,0.0,0.0,28.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8
