cluster1_train,cluster1_validation,cluster1_test,cluster2_train,cluster2_validation,cluster2_test,cluster3_train,cluster3_validation,cluster3_test,clusterall_train,clusterall_validation,clusterall_test
120198,,,74042,,,115457,,,45566,,
38724,,,119306,,,113159,,,51105,,
72994,,,56651,,,107629,,,95363,,
114796,,,37875,,,112990,,,114789,,
21470,,,56690,,,68133,,,19541,,
11253,,,85484,,,105348,,,12948,,
25538,,,20595,,,7067,,,33289,,
53770,,,24130,,,45949,,,47709,,
42619,,,14234,,,45931,,,39413,,
52438,,,45479,,,95872,,,49653,,
15669,,,82772,,,35323,,,83787,,
18381,,,72134,,,93356,,,35477,,
26116,,,64862,,,63461,,,46676,,
14060,,,26119,,,85736,,,13103,,
66885,,,113562,,,89882,,,63794,,
50461,,,77991,,,18072,,,47226,,
83769,,,12886,,,86478,,,40114,,
13918,,,80432,,,7163,,,19907,,
74266,,,98424,,,94359,,,85874,,
89036,,,109698,,,3778,,,82637,,
101125,,,34448,,,11777,,,101389,,
95502,,,39926,,,61580,,,69207,,
28961,,,17446,,,72192,,,32300,,
56303,,,64976,,,15995,,,48806,,
86537,,,65217,,,15379,,,80158,,
24442,,,119577,,,12291,,,17389,,
34698,,,102640,,,92403,,,42038,,
85166,,,26388,,,66765,,,85034,,
84027,,,48792,,,118992,,,84538,,
51851,,,94283,,,99812,,,68898,,
50156,,,80423,,,100429,,,42668,,
100014,,,1188,,,103661,,,100811,,
33465,,,56161,,,105453,,,35614,,
51808,,,8033,,,7593,,,102100,,
61336,,,66714,,,43024,,,60648,,
9463,,,30329,,,933,,,6032,,
99744,,,75390,,,108552,,,106781,,
63973,,,1228,,,108275,,,66029,,
94384,,,116217,,,77870,,,86929,,
88812,,,83068,,,72042,,,85551,,
30301,,,29709,,,25097,,,28091,,
45839,,,53099,,,36469,,,68197,,
111513,,,45817,,,66103,,,109530,,
21239,,,47938,,,50361,,,22215,,
68911,,,114645,,,60430,,,37291,,
53444,,,47323,,,75999,,,33947,,
103122,,,7178,,,58833,,,96939,,
31798,,,86485,,,47130,,,38064,,
101431,,,78152,,,54,,,109157,,
34897,,,50583,,,68749,,,28877,,
88856,,,65183,,,34982,,,88961,,
109988,,,40230,,,74848,,,109582,,
57100,,,39024,,,70622,,,61012,,
38943,,,73545,,,101679,,,50577,,
117811,,,69778,,,67155,,,117611,,
31025,,,71549,,,35097,,,21971,,
20864,,,105746,,,88366,,,27467,,
50452,,,4939,,,24585,,,42519,,
35181,,,33501,,,46681,,,24638,,
115736,,,116238,,,90899,,,116380,,
51712,,,72465,,,656,,,67854,,
25599,,,105765,,,109314,,,100466,,
59728,,,109274,,,93617,,,59047,,
112585,,,73100,,,11070,,,81393,,
96821,,,12860,,,91613,,,98532,,
67157,,,96193,,,77649,,,65347,,
5508,,,93462,,,78508,,,6611,,
29329,,,16551,,,18198,,,37743,,
16422,,,99889,,,58887,,,52778,,
85666,,,73320,,,79060,,,94099,,
30628,,,17544,,,99270,,,23233,,
108616,,,97299,,,36108,,,108194,,
75874,,,74874,,,80984,,,81959,,
78229,,,59225,,,70673,,,76538,,
78504,,,93350,,,102887,,,20389,,
100647,,,2817,,,1958,,,93781,,
116630,,,23994,,,19684,,,116845,,
10988,,,91578,,,3954,,,10909,,
34450,,,96885,,,22653,,,28283,,
111960,,,83814,,,80470,,,109429,,
51759,,,87828,,,60370,,,54418,,
59831,,,114471,,,62894,,,53462,,
28206,,,20708,,,35478,,,18436,,
40207,,,63933,,,43006,,,28044,,
76145,,,6471,,,9532,,,77374,,
6098,,,47056,,,86216,,,11043,,
47135,,,78917,,,88033,,,64900,,
82123,,,38369,,,108325,,,82531,,
102932,,,15131,,,100350,,,103641,,
100172,,,63152,,,53062,,,101536,,
60442,,,77882,,,58846,,,62714,,
29140,,,36155,,,99789,,,25224,,
3159,,,48653,,,30466,,,2078,,
109673,,,101700,,,45962,,,110481,,
119150,,,33857,,,64821,,,119238,,
79436,,,67035,,,21996,,,80715,,
3517,,,91219,,,3428,,,3010,,
106469,,,16570,,,63622,,,5717,,
79050,,,56270,,,53529,,,71832,,
95232,,,94803,,,68545,,,97299,,
28956,,,22162,,,20248,,,39420,,
69740,,,44013,,,13096,,,61465,,
69311,,,62809,,,59682,,,78803,,
25396,,,50147,,,20795,,,20327,,
60096,,,51282,,,33717,,,74529,,
85514,,,41291,,,118879,,,88899,,
116783,,,28645,,,72385,,,117308,,
97020,,,72013,,,20994,,,120222,,
25560,,,45405,,,9290,,,23865,,
117241,,,77958,,,33102,,,117047,,
23859,,,109596,,,97073,,,26206,,
3679,,,47881,,,35266,,,5209,,
53534,,,83412,,,45894,,,52848,,
107759,,,61914,,,19101,,,105995,,
48345,,,118173,,,968,,,42646,,
88769,,,68201,,,60257,,,88953,,
13879,,,36165,,,31304,,,10520,,
100849,,,27189,,,91658,,,28175,,
2678,,,34617,,,94703,,,1713,,
32483,,,7535,,,26212,,,40710,,
109325,,,55876,,,81147,,,109342,,
7879,,,112449,,,37893,,,4886,,
11397,,,26513,,,118497,,,9319,,
40640,,,30429,,,33280,,,50104,,
68209,,,1470,,,110776,,,26495,,
57642,,,80945,,,1619,,,65679,,
10778,,,54385,,,99845,,,21235,,
18548,,,14483,,,109141,,,17435,,
117513,,,41834,,,35817,,,117069,,
24323,,,39801,,,61589,,,22109,,
31400,,,5430,,,113682,,,98743,,
119176,,,32827,,,46075,,,118050,,
16538,,,49371,,,10639,,,98436,,
107969,,,31784,,,38441,,,56902,,
54360,,,100836,,,92143,,,52087,,
119672,,,44542,,,28333,,,119410,,
113335,,,44444,,,4916,,,116300,,
39459,,,37390,,,26809,,,35298,,
90642,,,90873,,,6667,,,94382,,
36374,,,668,,,28653,,,29192,,
59758,,,108138,,,63358,,,59365,,
49642,,,102852,,,44002,,,44059,,
5453,,,60862,,,91965,,,6915,,
84786,,,7350,,,16927,,,2013,,
79943,,,15953,,,24605,,,52220,,
53889,,,11028,,,31129,,,48610,,
81855,,,118633,,,119615,,,94222,,
12812,,,94199,,,117737,,,11723,,
108497,,,7383,,,81172,,,23566,,
99136,,,62455,,,115327,,,98099,,
108430,,,119993,,,57821,,,113916,,
105237,,,46447,,,81342,,,63663,,
21612,,,14561,,,109309,,,17632,,
69589,,,35438,,,2645,,,72576,,
60056,,,119596,,,37968,,,49844,,
8327,,,40813,,,25512,,,6390,,
73651,,,72162,,,29789,,,21719,,
78433,,,112794,,,73755,,,41060,,
82771,,,11727,,,106925,,,86717,,
5974,,,7413,,,41995,,,5547,,
95112,,,111785,,,30571,,,80357,,
117556,,,117464,,,47774,,,117716,,
107050,,,82676,,,62089,,,104696,,
19266,,,43655,,,53134,,,22311,,
98141,,,30281,,,15734,,,89310,,
57632,,,26747,,,91563,,,105240,,
97500,,,42871,,,57743,,,84614,,
22507,,,45133,,,23039,,,17054,,
76868,,,41180,,,29276,,,79763,,
54048,,,50442,,,47593,,,49787,,
65523,,,17307,,,40593,,,62527,,
24142,,,95384,,,64910,,,21288,,
17161,,,54602,,,31537,,,23976,,
60932,,,108,,,59211,,,63005,,
99043,,,106765,,,65655,,,97925,,
97959,,,64618,,,115763,,,104866,,
82980,,,7319,,,16649,,,81693,,
69685,,,66711,,,114615,,,79994,,
49503,,,103764,,,13821,,,89772,,
27363,,,89795,,,59476,,,117320,,
94137,,,117881,,,92615,,,95454,,
93887,,,2763,,,56037,,,73892,,
91736,,,96593,,,72044,,,93990,,
45011,,,105897,,,52500,,,37869,,
120149,,,8008,,,66421,,,120401,,
72598,,,107262,,,24191,,,70934,,
33947,,,397,,,115811,,,36396,,
88865,,,118285,,,113721,,,89891,,
39752,,,21696,,,100323,,,36330,,
59275,,,74062,,,3173,,,58589,,
107903,,,6090,,,96969,,,106099,,
109278,,,26296,,,89698,,,110433,,
15158,,,64606,,,67188,,,28862,,
119220,,,53939,,,76055,,,118746,,
104558,,,101645,,,58271,,,104151,,
31095,,,55558,,,26221,,,53335,,
50995,,,62507,,,47252,,,49568,,
17273,,,100799,,,93193,,,14393,,
51943,,,84686,,,69017,,,99560,,
67379,,,71168,,,60757,,,65625,,
5225,,,40201,,,6167,,,4600,,
109241,,,1189,,,9667,,,106064,,
105966,,,58537,,,96087,,,107617,,
2512,,,46385,,,44079,,,1813,,
91274,,,104328,,,103097,,,18276,,
61222,,,65096,,,7866,,,60415,,
99567,,,73321,,,96884,,,101501,,
109045,,,91352,,,11147,,,62696,,
110790,,,36111,,,13901,,,112069,,
17212,,,22420,,,93226,,,23073,,
76439,,,91484,,,76478,,,23229,,
29487,,,90557,,,103341,,,25406,,
54799,,,113825,,,108977,,,54554,,
46367,,,29782,,,19624,,,113246,,
87897,,,87563,,,88236,,,87675,,
54331,,,10692,,,8761,,,49020,,
85210,,,11074,,,80985,,,85453,,
44545,,,96307,,,42092,,,46421,,
66579,,,2827,,,15860,,,63956,,
68227,,,59283,,,53231,,,77889,,
71593,,,67683,,,2931,,,100839,,
67617,,,77115,,,69454,,,50061,,
28457,,,105192,,,112689,,,47633,,
114328,,,10908,,,24540,,,115097,,
57181,,,50544,,,24646,,,61149,,
2426,,,31387,,,1481,,,1574,,
85061,,,8451,,,24025,,,81230,,
14854,,,115466,,,79685,,,16363,,
87715,,,38425,,,39741,,,87514,,
96402,,,20010,,,5160,,,93108,,
9044,,,58742,,,32397,,,12371,,
32755,,,24101,,,15224,,,8793,,
60640,,,18591,,,71669,,,64157,,
55509,,,74030,,,79777,,,67463,,
73407,,,27636,,,84926,,,58758,,
107398,,,42263,,,53711,,,104602,,
10870,,,96103,,,75568,,,15308,,
32553,,,108799,,,61851,,,39616,,
80281,,,34046,,,104688,,,82429,,
56398,,,85034,,,120577,,,55316,,
73523,,,55842,,,32161,,,23913,,
41224,,,74540,,,49904,,,34510,,
17347,,,102497,,,46111,,,13608,,
1305,,,10996,,,78493,,,1481,,
107725,,,32947,,,21691,,,108261,,
12067,,,45920,,,81933,,,8346,,
30637,,,27260,,,12783,,,25223,,
103260,,,101475,,,88874,,,10586,,
27390,,,104297,,,63028,,,38421,,
14015,,,8348,,,12209,,,12445,,
106505,,,33002,,,108208,,,106999,,
91318,,,81363,,,99222,,,92367,,
45891,,,1435,,,60501,,,39148,,
22070,,,50538,,,60596,,,21987,,
77947,,,26305,,,104185,,,77576,,
34806,,,112570,,,115202,,,49277,,
33525,,,54238,,,39467,,,28916,,
56503,,,22051,,,46257,,,75391,,
100882,,,13132,,,27735,,,100253,,
36307,,,49552,,,10402,,,33145,,
119743,,,94827,,,102193,,,67416,,
106507,,,69543,,,111538,,,107184,,
115336,,,43690,,,94111,,,116193,,
107554,,,72574,,,22252,,,108562,,
106922,,,51817,,,39738,,,108252,,
2480,,,82325,,,5041,,,1558,,
41550,,,104179,,,24494,,,48710,,
115995,,,58674,,,90499,,,47385,,
113545,,,87713,,,109423,,,113805,,
31283,,,69745,,,76455,,,48657,,
49911,,,34800,,,44863,,,43116,,
16526,,,50823,,,117707,,,18978,,
4614,,,8762,,,20397,,,83761,,
36241,,,75239,,,19321,,,39756,,
16834,,,73925,,,109088,,,13313,,
116498,,,9413,,,42276,,,116849,,
116002,,,32813,,,84780,,,116568,,
77704,,,44117,,,62426,,,76230,,
30797,,,39604,,,25652,,,51450,,
4157,,,109345,,,117799,,,2933,,
36296,,,101246,,,33405,,,58805,,
77626,,,53184,,,3359,,,79656,,
80480,,,102686,,,19870,,,76797,,
67528,,,37640,,,87237,,,64847,,
39907,,,12565,,,54465,,,70131,,
64292,,,3501,,,115509,,,61987,,
114644,,,8612,,,33514,,,112989,,
50559,,,44772,,,101497,,,55547,,
6741,,,79047,,,76387,,,2787,,
83408,,,18069,,,79230,,,84637,,
11373,,,24003,,,62452,,,68966,,
104154,,,84487,,,15684,,,105039,,
39783,,,27106,,,35298,,,35035,,
99357,,,3244,,,22451,,,96988,,
68701,,,61048,,,96902,,,66983,,
102304,,,106279,,,76224,,,79556,,
99596,,,114020,,,66037,,,98118,,
54702,,,30602,,,49060,,,48413,,
13037,,,30678,,,9998,,,73258,,
24242,,,69096,,,113429,,,44838,,
80485,,,95769,,,71560,,,94763,,
40436,,,105165,,,91210,,,113914,,
70271,,,80728,,,90578,,,77064,,
53364,,,78066,,,52858,,,45314,,
49113,,,8478,,,52865,,,41466,,
47661,,,57083,,,29814,,,54808,,
9135,,,95482,,,55988,,,11032,,
4083,,,40525,,,4563,,,44753,,
10851,,,11216,,,89908,,,44073,,
51464,,,27864,,,100607,,,46050,,
9500,,,12394,,,15563,,,13055,,
95042,,,107537,,,56609,,,37132,,
47216,,,73798,,,75500,,,57572,,
84445,,,105611,,,82101,,,87959,,
27863,,,98924,,,107443,,,46963,,
85086,,,56659,,,110370,,,53365,,
74361,,,872,,,26901,,,107452,,
102419,,,49775,,,60168,,,95909,,
71446,,,120003,,,71373,,,71938,,
67945,,,26194,,,81211,,,112900,,
56470,,,106981,,,98351,,,61205,,
19088,,,59328,,,61135,,,93495,,
45266,,,52132,,,24338,,,45294,,
66892,,,36608,,,103416,,,63815,,
47621,,,15333,,,47668,,,44529,,
30872,,,29475,,,74408,,,74042,,
32898,,,20140,,,93102,,,51678,,
106946,,,18967,,,95053,,,104268,,
95285,,,22622,,,10816,,,97071,,
27102,,,78279,,,16511,,,97744,,
97042,,,13240,,,83479,,,66073,,
62326,,,70111,,,67764,,,61837,,
9843,,,98389,,,67534,,,7522,,
85968,,,433,,,35216,,,90139,,
50260,,,43003,,,117052,,,21053,,
33578,,,32817,,,28223,,,29550,,
34650,,,26343,,,40422,,,37226,,
93848,,,35283,,,105637,,,7964,,
39461,,,36745,,,64977,,,47453,,
73889,,,101590,,,102721,,,73468,,
28759,,,96016,,,28191,,,29707,,
19452,,,42059,,,15403,,,17812,,
69143,,,70019,,,118870,,,72858,,
20263,,,83143,,,47039,,,31792,,
85317,,,82015,,,119664,,,78322,,
22138,,,84400,,,56028,,,21723,,
94183,,,2573,,,101815,,,92980,,
106151,,,18469,,,51334,,,106276,,
22503,,,15623,,,117579,,,19888,,
89891,,,79717,,,46432,,,86772,,
51039,,,96672,,,103331,,,64498,,
23632,,,118323,,,13666,,,18765,,
65484,,,120632,,,66671,,,65824,,
74668,,,53122,,,119798,,,74345,,
61541,,,109360,,,57698,,,59571,,
14181,,,75325,,,14870,,,10445,,
105227,,,61394,,,58531,,,105083,,
65933,,,69603,,,9806,,,66899,,
113932,,,76741,,,8132,,,114663,,
30030,,,3873,,,27111,,,27193,,
98683,,,51409,,,76654,,,101640,,
39078,,,76592,,,107810,,,7851,,
908,,,72652,,,112690,,,1512,,
73644,,,70927,,,105872,,,62122,,
87900,,,33042,,,35355,,,81832,,
83855,,,115117,,,35501,,,82619,,
4276,,,18406,,,55019,,,2294,,
103545,,,33290,,,30573,,,67517,,
45088,,,80444,,,77547,,,32830,,
42103,,,70662,,,77456,,,58808,,
3365,,,105385,,,112643,,,4979,,
24111,,,117634,,,54976,,,19341,,
1265,,,78100,,,16930,,,410,,
93745,,,38456,,,103702,,,91379,,
79380,,,80134,,,86834,,,76109,,
55269,,,24029,,,35911,,,86745,,
59155,,,21908,,,28501,,,56189,,
43260,,,20904,,,115717,,,36740,,
2754,,,53161,,,84062,,,29747,,
106657,,,81360,,,84381,,,107231,,
58213,,,115775,,,98034,,,55903,,
73477,,,100364,,,64756,,,70684,,
110872,,,64513,,,70187,,,86013,,
55481,,,75790,,,53702,,,57210,,
65200,,,20395,,,83870,,,65102,,
89371,,,3232,,,76707,,,82122,,
64083,,,116489,,,76288,,,60120,,
78570,,,42619,,,43690,,,78159,,
84561,,,33594,,,18794,,,59822,,
76580,,,26238,,,32527,,,29683,,
24714,,,32442,,,37591,,,28908,,
49328,,,16556,,,42657,,,41818,,
104566,,,88711,,,8236,,,106122,,
90994,,,31520,,,38003,,,80794,,
118462,,,101498,,,109910,,,118240,,
119094,,,37137,,,29721,,,119306,,
70072,,,102871,,,76587,,,68937,,
77761,,,3823,,,105588,,,79851,,
29834,,,14012,,,106745,,,23036,,
5721,,,103296,,,103077,,,51096,,
39469,,,45439,,,34510,,,29426,,
44058,,,13736,,,30945,,,37379,,
90271,,,51426,,,13609,,,63869,,
103726,,,48820,,,8053,,,105677,,
16577,,,3075,,,12795,,,15334,,
7275,,,38325,,,4881,,,5978,,
21494,,,30477,,,80762,,,16771,,
21657,,,97643,,,98185,,,120587,,
89143,,,92352,,,19775,,,70758,,
5001,,,97377,,,104383,,,7935,,
63191,,,75154,,,60320,,,62582,,
91374,,,92863,,,35693,,,90734,,
117628,,,40671,,,22400,,,98688,,
72988,,,90173,,,96853,,,79135,,
65040,,,62682,,,109336,,,54763,,
2277,,,90014,,,46663,,,1324,,
80747,,,61409,,,102432,,,78303,,
7664,,,50769,,,46701,,,11185,,
1312,,,73388,,,79122,,,2886,,
3495,,,117321,,,88951,,,112461,,
57950,,,33717,,,4621,,,51228,,
26692,,,46971,,,102907,,,24323,,
106689,,,117991,,,9100,,,106349,,
24671,,,77698,,,71051,,,26996,,
70847,,,24107,,,48297,,,35860,,
79892,,,48208,,,51586,,,77668,,
31250,,,62896,,,38187,,,23579,,
39891,,,32730,,,114762,,,32652,,
4382,,,69601,,,84347,,,6529,,
25323,,,41977,,,50752,,,32053,,
101061,,,49302,,,110070,,,100286,,
14010,,,18310,,,80348,,,13897,,
7527,,,65476,,,70994,,,115222,,
83195,,,21956,,,90980,,,84846,,
5702,,,35600,,,74226,,,6297,,
70,,,101304,,,43314,,,25,,
16951,,,61715,,,48804,,,12527,,
48968,,,39728,,,118154,,,43563,,
103438,,,84248,,,43100,,,102774,,
74981,,,103649,,,73246,,,78203,,
80680,,,59049,,,16118,,,82840,,
47925,,,107089,,,97759,,,43604,,
55218,,,80586,,,77922,,,37738,,
120072,,,82195,,,10439,,,81133,,
106389,,,52919,,,110002,,,106956,,
7843,,,20985,,,103529,,,70545,,
106264,,,103843,,,24002,,,108052,,
45158,,,38180,,,114041,,,48955,,
7969,,,101885,,,119491,,,82100,,
87564,,,66393,,,90884,,,88060,,
98955,,,35078,,,23061,,,92148,,
114699,,,103958,,,110807,,,41676,,
80456,,,112639,,,112972,,,80768,,
415,,,65515,,,265,,,376,,
93378,,,101226,,,109669,,,98391,,
61774,,,96675,,,105601,,,46560,,
78474,,,94376,,,101204,,,86724,,
62072,,,3166,,,19526,,,32918,,
85717,,,105711,,,61927,,,81242,,
97001,,,5505,,,58629,,,102097,,
41183,,,78595,,,74137,,,38501,,
4488,,,55134,,,11213,,,27490,,
11071,,,98417,,,28722,,,11772,,
32601,,,41218,,,26594,,,53345,,
80755,,,41919,,,4417,,,93326,,
112216,,,89563,,,42251,,,111210,,
61732,,,75456,,,28906,,,50506,,
113062,,,93044,,,39378,,,112269,,
4705,,,83304,,,23255,,,7043,,
29074,,,39786,,,49727,,,24211,,
62164,,,70670,,,17033,,,60984,,
32721,,,20584,,,23587,,,25277,,
46923,,,120366,,,47512,,,118656,,
59574,,,43186,,,56934,,,61256,,
77362,,,8616,,,43851,,,109868,,
95770,,,104623,,,97733,,,97607,,
72530,,,90894,,,31015,,,70777,,
34893,,,19724,,,93822,,,97078,,
92960,,,75590,,,9057,,,92610,,
85687,,,106226,,,5739,,,83849,,
68780,,,60299,,,112516,,,16882,,
29971,,,115979,,,42181,,,26559,,
58690,,,76582,,,39482,,,68042,,
44708,,,5389,,,49659,,,41176,,
34556,,,52063,,,68460,,,37171,,
89953,,,87414,,,63966,,,116478,,
9895,,,85915,,,97092,,,6379,,
78610,,,65836,,,78674,,,78626,,
11119,,,19020,,,112038,,,9080,,
104358,,,102011,,,48566,,,104415,,
113367,,,27544,,,22333,,,113827,,
42798,,,25039,,,58335,,,36764,,
67772,,,14475,,,10103,,,66702,,
95314,,,7050,,,101592,,,96995,,
35523,,,91190,,,91043,,,28735,,
22217,,,4783,,,109198,,,29783,,
33167,,,77086,,,8321,,,26970,,
98432,,,20091,,,109890,,,98917,,
87167,,,48727,,,63290,,,84158,,
104198,,,66629,,,69294,,,103668,,
38544,,,52859,,,31518,,,31679,,
15933,,,82104,,,98219,,,18416,,
54963,,,86678,,,30431,,,45651,,
9848,,,100913,,,54637,,,93407,,
88209,,,118738,,,83691,,,88817,,
45860,,,31819,,,89491,,,51089,,
72373,,,117734,,,15603,,,70642,,
3605,,,40638,,,4542,,,79807,,
3534,,,35130,,,105962,,,3397,,
19308,,,44457,,,62283,,,17856,,
92388,,,48885,,,76491,,,91897,,
72293,,,60371,,,11540,,,71351,,
28724,,,94751,,,100759,,,48099,,
102531,,,40236,,,44012,,,102512,,
74132,,,114295,,,35260,,,8087,,
94388,,,87688,,,81954,,,95601,,
80625,,,111882,,,36816,,,78971,,
6237,,,99116,,,25237,,,31060,,
20222,,,71699,,,33818,,,23131,,
47368,,,94720,,,100159,,,63484,,
40111,,,65664,,,71037,,,28764,,
2015,,,119998,,,120296,,,4534,,
120204,,,34559,,,84131,,,18517,,
6585,,,30618,,,62929,,,6484,,
29452,,,6027,,,75772,,,31931,,
47124,,,39390,,,76067,,,43590,,
115021,,,2654,,,85502,,,115281,,
50982,,,83182,,,10141,,,46021,,
100459,,,80188,,,70165,,,119098,,
45584,,,89524,,,57896,,,41616,,
54220,,,80232,,,108940,,,64691,,
11385,,,53863,,,69641,,,11585,,
118144,,,80791,,,88702,,,118231,,
16186,,,50542,,,54528,,,44305,,
17325,,,91952,,,113,,,96557,,
106497,,,35229,,,80803,,,106334,,
17263,,,32977,,,66809,,,17184,,
104635,,,102819,,,101008,,,99687,,
25596,,,70940,,,71191,,,23067,,
97711,,,39444,,,29367,,,100621,,
111907,,,54663,,,45890,,,113151,,
85613,,,6956,,,43403,,,83479,,
18477,,,23124,,,35384,,,15982,,
105279,,,53403,,,89866,,,65209,,
30487,,,98581,,,106183,,,42371,,
48845,,,103644,,,42470,,,44245,,
28104,,,20827,,,112022,,,25252,,
37545,,,87236,,,11554,,,72467,,
32348,,,100331,,,20255,,,26719,,
83684,,,102022,,,111849,,,87873,,
55211,,,110722,,,48648,,,51177,,
88993,,,108790,,,14950,,,89125,,
113166,,,67626,,,64479,,,59636,,
31864,,,12703,,,48023,,,38399,,
96850,,,109603,,,100732,,,3078,,
44839,,,64234,,,91171,,,41331,,
108939,,,61606,,,92201,,,115807,,
40378,,,3181,,,90052,,,36453,,
116793,,,103782,,,60235,,,35392,,
22859,,,15047,,,36946,,,16916,,
117102,,,101203,,,117418,,,116909,,
52961,,,11790,,,70467,,,57122,,
100072,,,61475,,,73371,,,101373,,
591,,,89474,,,47480,,,706,,
45962,,,8525,,,96199,,,38899,,
63001,,,35967,,,56920,,,107793,,
100662,,,13915,,,97552,,,102202,,
118746,,,119901,,,118723,,,117471,,
91433,,,53236,,,34962,,,91726,,
79648,,,47239,,,109615,,,94552,,
108691,,,55905,,,10710,,,1154,,
36749,,,107712,,,26177,,,117901,,
79254,,,61970,,,110651,,,76490,,
58996,,,17282,,,81310,,,91284,,
71409,,,112206,,,65024,,,69080,,
105548,,,7213,,,5435,,,101657,,
82099,,,54973,,,78194,,,83395,,
43443,,,60676,,,38621,,,37896,,
76142,,,49922,,,62746,,,73238,,
116186,,,87695,,,44437,,,79955,,
102135,,,67590,,,101325,,,93000,,
33065,,,53027,,,43207,,,47882,,
7305,,,35303,,,39994,,,5998,,
113671,,,51773,,,34196,,,114394,,
111270,,,59653,,,33017,,,111775,,
107924,,,63558,,,20577,,,104358,,
32429,,,27876,,,95031,,,55451,,
73860,,,119668,,,20117,,,75728,,
80426,,,52010,,,79293,,,82805,,
99210,,,20039,,,117877,,,98051,,
55632,,,44514,,,89164,,,65550,,
94497,,,77509,,,84653,,,94479,,
69691,,,44442,,,22582,,,67259,,
103708,,,76635,,,18775,,,103956,,
11358,,,9303,,,74641,,,10169,,
19964,,,77786,,,39091,,,16700,,
14670,,,11280,,,74996,,,12262,,
16965,,,57531,,,5549,,,22015,,
11459,,,63121,,,24611,,,1787,,
19780,,,32999,,,15717,,,18272,,
108932,,,54861,,,47222,,,20033,,
1436,,,37607,,,40786,,,1457,,
48855,,,88177,,,53683,,,43403,,
17073,,,114202,,,14516,,,13432,,
17882,,,43308,,,57058,,,16486,,
80014,,,19932,,,94239,,,78459,,
65730,,,94832,,,29877,,,117780,,
30001,,,61444,,,98085,,,23105,,
115005,,,50870,,,113197,,,115262,,
112148,,,37715,,,21266,,,112765,,
22866,,,34698,,,72692,,,24464,,
91324,,,22643,,,92388,,,93100,,
82989,,,98478,,,104111,,,106037,,
9497,,,92377,,,47364,,,8681,,
8488,,,34716,,,74509,,,10211,,
44034,,,91447,,,113857,,,46978,,
20667,,,83005,,,105574,,,14064,,
68407,,,35192,,,49528,,,43051,,
11639,,,50,,,44652,,,10498,,
19692,,,54867,,,78827,,,106719,,
39999,,,26711,,,106877,,,31963,,
29076,,,110954,,,24793,,,114714,,
39388,,,38725,,,37919,,,34565,,
80590,,,47278,,,73423,,,80269,,
63176,,,47611,,,2054,,,103618,,
51897,,,91226,,,105620,,,41862,,
30908,,,103179,,,25364,,,26623,,
76642,,,41033,,,66969,,,76925,,
85616,,,24493,,,77845,,,59797,,
112912,,,77105,,,98076,,,112435,,
113291,,,77768,,,71008,,,112733,,
64867,,,101445,,,93754,,,38817,,
66902,,,39540,,,87782,,,61359,,
92450,,,69679,,,7042,,,95510,,
30255,,,41299,,,26649,,,50458,,
15408,,,68833,,,73823,,,24893,,
28105,,,109773,,,103934,,,18317,,
117115,,,12836,,,117139,,,117665,,
44728,,,85088,,,108778,,,41177,,
42653,,,71080,,,86442,,,51241,,
34105,,,118434,,,84920,,,45502,,
68519,,,41176,,,107718,,,66798,,
76965,,,111425,,,75738,,,74214,,
62457,,,106444,,,7953,,,62615,,
83169,,,113028,,,7746,,,96140,,
96859,,,81300,,,19309,,,20926,,
80701,,,3163,,,2865,,,80983,,
81639,,,68152,,,102211,,,104794,,
96807,,,113717,,,96470,,,97938,,
72844,,,970,,,97039,,,72550,,
93828,,,119456,,,114793,,,91297,,
54298,,,1059,,,9811,,,48716,,
97533,,,20343,,,96052,,,95756,,
100692,,,45792,,,115861,,,101574,,
48448,,,100682,,,109659,,,66273,,
36331,,,8653,,,72058,,,28642,,
8791,,,50101,,,31245,,,12901,,
110968,,,653,,,5090,,,111859,,
17200,,,74958,,,86452,,,32486,,
78185,,,12245,,,43738,,,74439,,
42340,,,91916,,,43169,,,97053,,
9389,,,22031,,,98834,,,12929,,
51060,,,110234,,,97493,,,17931,,
116273,,,118541,,,65170,,,69622,,
39467,,,71114,,,42060,,,31380,,
3839,,,110885,,,2680,,,2897,,
81400,,,82578,,,72525,,,83728,,
69808,,,93625,,,63446,,,61048,,
70885,,,10032,,,80144,,,20084,,
87553,,,73007,,,79272,,,97125,,
43704,,,92256,,,97798,,,56406,,
38482,,,84325,,,91165,,,34300,,
13247,,,101522,,,67462,,,16827,,
7256,,,26418,,,6366,,,5632,,
90181,,,110285,,,115051,,,94987,,
86913,,,59507,,,84630,,,90045,,
50242,,,80062,,,102789,,,46382,,
98345,,,32580,,,108487,,,14038,,
33148,,,43234,,,27373,,,53987,,
76236,,,4248,,,44700,,,60423,,
10974,,,39788,,,25781,,,21389,,
69399,,,55383,,,23149,,,18848,,
8577,,,43846,,,2412,,,6779,,
29849,,,32792,,,24427,,,25955,,
16063,,,48696,,,54699,,,14123,,
60856,,,60684,,,62119,,,70531,,
76514,,,85132,,,107313,,,79248,,
55025,,,114869,,,72345,,,48092,,
47668,,,70586,,,86384,,,41388,,
52433,,,73519,,,114707,,,45568,,
6503,,,75441,,,108364,,,5364,,
31970,,,71110,,,77382,,,52495,,
55305,,,91870,,,14493,,,54262,,
61481,,,96508,,,94826,,,60865,,
97181,,,52929,,,27847,,,115320,,
96866,,,66139,,,62236,,,98081,,
